trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
071550_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:54:18.806674,2023-03-30 12:54:42,
072150_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:54:18.806674,2023-03-30 12:54:52,2023-03-30 12:54:52
072150_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:54:18.806674,2023-03-30 12:56:22,2023-03-30 12:56:22
072150_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:54:18.806674,2023-03-30 12:57:22,2023-03-30 12:57:22
072150_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:54:18.806674,2023-03-30 12:58:52,2023-03-30 12:58:52
072150_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:54:18.806674,2023-03-30 13:00:22,
072350_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:54:18.806674,2023-03-30 12:55:36,2023-03-30 12:55:36
072350_1..N03R,20230330,1,104N,231 St,2023-03-30 12:54:18.806674,2023-03-30 12:57:06,2023-03-30 12:57:06
072350_1..N03R,20230330,1,103N,238 St,2023-03-30 12:54:18.806674,2023-03-30 12:58:36,2023-03-30 13:01:06
072350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:54:18.806674,2023-03-30 13:02:36,
072750_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:54:18.806674,2023-03-30 12:55:35,2023-03-30 12:55:35
072750_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:54:18.806674,2023-03-30 12:57:05,2023-03-30 12:57:05
072750_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:54:18.806674,2023-03-30 12:58:35,2023-03-30 12:58:35
072750_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:54:18.806674,2023-03-30 12:59:35,2023-03-30 12:59:35
072750_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:54:18.806674,2023-03-30 13:01:05,2023-03-30 13:01:05
072750_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:54:18.806674,2023-03-30 13:02:05,2023-03-30 13:02:05
072750_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:54:18.806674,2023-03-30 13:03:35,2023-03-30 13:03:35
072750_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:54:18.806674,2023-03-30 13:05:05,
072950_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 12:54:18.806674,2023-03-30 12:54:08,2023-03-30 12:54:08
072950_1..N03R,20230330,1,108N,207 St,2023-03-30 12:54:18.806674,2023-03-30 12:55:38,2023-03-30 12:55:38
