trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
079950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 14:12:40.769563,2023-03-30 14:11:29,2023-03-30 14:11:29
079950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 14:12:40.769563,2023-03-30 14:12:29,2023-03-30 14:12:29
079950_1..S03R,20230330,1,139S,Rector St,2023-03-30 14:12:40.769563,2023-03-30 14:13:59,2023-03-30 14:13:59
079950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 14:12:40.769563,2023-03-30 14:15:29,
080150_1..N03R,20230330,1,104N,231 St,2023-03-30 14:12:40.769563,2023-03-30 14:13:49,2023-03-30 14:13:49
080150_1..N03R,20230330,1,103N,238 St,2023-03-30 14:12:40.769563,2023-03-30 14:15:19,2023-03-30 14:17:49
080150_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 14:12:40.769563,2023-03-30 14:19:19,
080550_1..S03R,20230330,1,132S,14 St,2023-03-30 14:12:40.769563,2023-03-30 14:12:53,2023-03-30 14:12:53
080550_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 14:12:40.769563,2023-03-30 14:14:23,2023-03-30 14:14:23
080550_1..S03R,20230330,1,134S,Houston St,2023-03-30 14:12:40.769563,2023-03-30 14:15:53,2023-03-30 14:15:53
080550_1..S03R,20230330,1,135S,Canal St,2023-03-30 14:12:40.769563,2023-03-30 14:17:23,2023-03-30 14:17:23
080550_1..S03R,20230330,1,136S,Franklin St,2023-03-30 14:12:40.769563,2023-03-30 14:18:23,2023-03-30 14:18:23
080550_1..S03R,20230330,1,137S,Chambers St,2023-03-30 14:12:40.769563,2023-03-30 14:19:53,2023-03-30 14:19:53
080550_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 14:12:40.769563,2023-03-30 14:20:53,2023-03-30 14:20:53
080550_1..S03R,20230330,1,139S,Rector St,2023-03-30 14:12:40.769563,2023-03-30 14:22:23,2023-03-30 14:22:23
080550_1..S03R,20230330,1,142S,South Ferry,2023-03-30 14:12:40.769563,2023-03-30 14:23:53,
080750_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 14:12:40.769563,2023-03-30 14:12:48,2023-03-30 14:12:48
080750_1..N03R,20230330,1,108N,207 St,2023-03-30 14:12:40.769563,2023-03-30 14:14:18,2023-03-30 14:14:18
