trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
072150_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:00:20.620830,2023-03-30 13:00:04,
072350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:00:20.620830,2023-03-30 12:59:21,
072750_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:00:20.620830,2023-03-30 13:00:03,2023-03-30 13:00:03
072750_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:00:20.620830,2023-03-30 13:01:03,2023-03-30 13:01:03
072750_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:00:20.620830,2023-03-30 13:02:33,2023-03-30 13:02:33
072750_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:00:20.620830,2023-03-30 13:04:03,
072950_1..N03R,20230330,1,104N,231 St,2023-03-30 13:00:20.620830,2023-03-30 13:01:34,2023-03-30 13:01:34
072950_1..N03R,20230330,1,103N,238 St,2023-03-30 13:00:20.620830,2023-03-30 13:03:04,2023-03-30 13:05:34
072950_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:00:20.620830,2023-03-30 13:07:04,
073350_1..S03R,20230330,1,132S,14 St,2023-03-30 13:00:20.620830,2023-03-30 12:59:54,2023-03-30 12:59:54
073350_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 13:00:20.620830,2023-03-30 13:01:24,2023-03-30 13:01:24
073350_1..S03R,20230330,1,134S,Houston St,2023-03-30 13:00:20.620830,2023-03-30 13:02:54,2023-03-30 13:02:54
073350_1..S03R,20230330,1,135S,Canal St,2023-03-30 13:00:20.620830,2023-03-30 13:04:24,2023-03-30 13:04:24
073350_1..S03R,20230330,1,136S,Franklin St,2023-03-30 13:00:20.620830,2023-03-30 13:05:24,2023-03-30 13:05:24
073350_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:00:20.620830,2023-03-30 13:06:54,2023-03-30 13:06:54
073350_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:00:20.620830,2023-03-30 13:07:54,2023-03-30 13:07:54
073350_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:00:20.620830,2023-03-30 13:09:24,2023-03-30 13:09:24
073350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:00:20.620830,2023-03-30 13:10:54,
073550_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 13:00:20.620830,2023-03-30 12:59:46,2023-03-30 12:59:46
073550_1..N03R,20230330,1,108N,207 St,2023-03-30 13:00:20.620830,2023-03-30 13:01:16,2023-03-30 13:01:16
073550_1..N03R,20230330,1,107N,215 St,2023-03-30 13:00:20.620830,2023-03-30 13:02:46,2023-03-30 13:02:46
073550_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 13:00:20.620830,2023-03-30 13:04:16,2023-03-30 13:04:16
073550_1..N03R,20230330,1,104N,231 St,2023-03-30 13:00:20.620830,2023-03-30 13:05:46,2023-03-30 13:05:46
073550_1..N03R,20230330,1,103N,238 St,2023-03-30 13:00:20.620830,2023-03-30 13:07:16,2023-03-30 13:09:46
073550_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:00:20.620830,2023-03-30 13:11:16,
073950_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 13:00:20.620830,2023-03-30 12:59:43,2023-03-30 12:59:43
073950_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 13:00:20.620830,2023-03-30 13:01:13,2023-03-30 13:01:13
073950_1..S03R,20230330,1,129S,28 St,2023-03-30 13:00:20.620830,2023-03-30 13:02:43,2023-03-30 13:02:43
073950_1..S03R,20230330,1,130S,23 St,2023-03-30 13:00:20.620830,2023-03-30 13:03:43,2023-03-30 13:03:43
073950_1..S03R,20230330,1,131S,18 St,2023-03-30 13:00:20.620830,2023-03-30 13:04:43,2023-03-30 13:04:43
073950_1..S03R,20230330,1,132S,14 St,2023-03-30 13:00:20.620830,2023-03-30 13:05:43,2023-03-30 13:05:43
073950_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 13:00:20.620830,2023-03-30 13:07:13,2023-03-30 13:07:13
073950_1..S03R,20230330,1,134S,Houston St,2023-03-30 13:00:20.620830,2023-03-30 13:08:43,2023-03-30 13:08:43
073950_1..S03R,20230330,1,135S,Canal St,2023-03-30 13:00:20.620830,2023-03-30 13:10:13,2023-03-30 13:10:13
073950_1..S03R,20230330,1,136S,Franklin St,2023-03-30 13:00:20.620830,2023-03-30 13:11:13,2023-03-30 13:11:13
073950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:00:20.620830,2023-03-30 13:12:43,2023-03-30 13:12:43
073950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:00:20.620830,2023-03-30 13:13:43,2023-03-30 13:13:43
073950_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:00:20.620830,2023-03-30 13:15:13,2023-03-30 13:15:13
073950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:00:20.620830,2023-03-30 13:16:43,
074150_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 13:00:20.620830,2023-03-30 13:00:52,2023-03-30 13:00:52
074150_1..N03R,20230330,1,114N,145 St,2023-03-30 13:00:20.620830,2023-03-30 13:02:22,2023-03-30 13:02:22
074150_1..N03R,20230330,1,113N,157 St,2023-03-30 13:00:20.620830,2023-03-30 13:04:22,2023-03-30 13:04:22
074150_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 13:00:20.620830,2023-03-30 13:05:52,2023-03-30 13:05:52
074150_1..N03R,20230330,1,111N,181 St,2023-03-30 13:00:20.620830,2023-03-30 13:07:52,2023-03-30 13:07:52
074150_1..N03R,20230330,1,110N,191 St,2023-03-30 13:00:20.620830,2023-03-30 13:09:22,2023-03-30 13:09:22
074150_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 13:00:20.620830,2023-03-30 13:10:22,2023-03-30 13:10:22
074150_1..N03R,20230330,1,108N,207 St,2023-03-30 13:00:20.620830,2023-03-30 13:11:52,2023-03-30 13:11:52
074150_1..N03R,20230330,1,107N,215 St,2023-03-30 13:00:20.620830,2023-03-30 13:13:22,2023-03-30 13:13:22
074150_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 13:00:20.620830,2023-03-30 13:14:52,2023-03-30 13:14:52
074150_1..N03R,20230330,1,104N,231 St,2023-03-30 13:00:20.620830,2023-03-30 13:16:22,2023-03-30 13:16:22
074150_1..N03R,20230330,1,103N,238 St,2023-03-30 13:00:20.620830,2023-03-30 13:17:52,2023-03-30 13:20:22
074150_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:00:20.620830,2023-03-30 13:21:52,
074550_1..S03R,20230330,1,122S,79 St,2023-03-30 13:00:20.620830,2023-03-30 13:00:40,2023-03-30 13:00:40
074550_1..S03R,20230330,1,123S,72 St,2023-03-30 13:00:20.620830,2023-03-30 13:02:10,2023-03-30 13:02:10
074550_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 13:00:20.620830,2023-03-30 13:03:40,2023-03-30 13:03:40
074550_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 13:00:20.620830,2023-03-30 13:05:10,2023-03-30 13:05:10
074550_1..S03R,20230330,1,126S,50 St,2023-03-30 13:00:20.620830,2023-03-30 13:07:10,2023-03-30 13:07:10
074550_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 13:00:20.620830,2023-03-30 13:08:40,2023-03-30 13:08:40
074550_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 13:00:20.620830,2023-03-30 13:10:10,2023-03-30 13:10:10
074550_1..S03R,20230330,1,129S,28 St,2023-03-30 13:00:20.620830,2023-03-30 13:11:40,2023-03-30 13:11:40
074550_1..S03R,20230330,1,130S,23 St,2023-03-30 13:00:20.620830,2023-03-30 13:12:40,2023-03-30 13:12:40
