trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
069150_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:30:11.918687,2023-03-30 12:29:25,
069450_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:30:11.918687,2023-03-30 12:31:16,
069750_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:30:11.918687,2023-03-30 12:30:13,2023-03-30 12:30:13
069750_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:30:11.918687,2023-03-30 12:31:13,2023-03-30 12:31:13
069750_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:30:11.918687,2023-03-30 12:32:43,2023-03-30 12:32:43
069750_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:30:11.918687,2023-03-30 12:34:13,
069950_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:30:11.918687,2023-03-30 12:29:56,2023-03-30 12:29:56
069950_1..N03R,20230330,1,104N,231 St,2023-03-30 12:30:11.918687,2023-03-30 12:31:26,2023-03-30 12:31:26
069950_1..N03R,20230330,1,103N,238 St,2023-03-30 12:30:11.918687,2023-03-30 12:32:56,2023-03-30 12:35:26
069950_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:30:11.918687,2023-03-30 12:36:56,
070350_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:30:11.918687,2023-03-30 12:31:20,2023-03-30 12:31:20
070350_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:30:11.918687,2023-03-30 12:32:50,2023-03-30 12:32:50
070350_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:30:11.918687,2023-03-30 12:34:20,2023-03-30 12:34:20
070350_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:30:11.918687,2023-03-30 12:35:20,2023-03-30 12:35:20
070350_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:30:11.918687,2023-03-30 12:36:50,2023-03-30 12:36:50
070350_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:30:11.918687,2023-03-30 12:37:50,2023-03-30 12:37:50
070350_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:30:11.918687,2023-03-30 12:39:20,2023-03-30 12:39:20
070350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:30:11.918687,2023-03-30 12:40:50,
070550_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 12:30:11.918687,2023-03-30 12:29:56,2023-03-30 12:29:56
070550_1..N03R,20230330,1,108N,207 St,2023-03-30 12:30:11.918687,2023-03-30 12:31:26,2023-03-30 12:31:26
070550_1..N03R,20230330,1,107N,215 St,2023-03-30 12:30:11.918687,2023-03-30 12:32:56,2023-03-30 12:32:56
070550_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:30:11.918687,2023-03-30 12:34:26,2023-03-30 12:34:26
070550_1..N03R,20230330,1,104N,231 St,2023-03-30 12:30:11.918687,2023-03-30 12:35:56,2023-03-30 12:35:56
070550_1..N03R,20230330,1,103N,238 St,2023-03-30 12:30:11.918687,2023-03-30 12:37:26,2023-03-30 12:39:56
070550_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:30:11.918687,2023-03-30 12:41:26,
070950_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 12:30:11.918687,2023-03-30 12:31:31,2023-03-30 12:31:31
070950_1..S03R,20230330,1,129S,28 St,2023-03-30 12:30:11.918687,2023-03-30 12:33:01,2023-03-30 12:33:01
070950_1..S03R,20230330,1,130S,23 St,2023-03-30 12:30:11.918687,2023-03-30 12:34:01,2023-03-30 12:34:01
070950_1..S03R,20230330,1,131S,18 St,2023-03-30 12:30:11.918687,2023-03-30 12:35:01,2023-03-30 12:35:01
070950_1..S03R,20230330,1,132S,14 St,2023-03-30 12:30:11.918687,2023-03-30 12:36:01,2023-03-30 12:36:01
070950_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:30:11.918687,2023-03-30 12:37:31,2023-03-30 12:37:31
070950_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:30:11.918687,2023-03-30 12:39:01,2023-03-30 12:39:01
070950_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:30:11.918687,2023-03-30 12:40:31,2023-03-30 12:40:31
070950_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:30:11.918687,2023-03-30 12:41:31,2023-03-30 12:41:31
070950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:30:11.918687,2023-03-30 12:43:01,2023-03-30 12:43:01
070950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:30:11.918687,2023-03-30 12:44:01,2023-03-30 12:44:01
070950_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:30:11.918687,2023-03-30 12:45:31,2023-03-30 12:45:31
070950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:30:11.918687,2023-03-30 12:47:01,
071150_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 12:30:11.918687,2023-03-30 12:31:18,2023-03-30 12:31:18
071150_1..N03R,20230330,1,111N,181 St,2023-03-30 12:30:11.918687,2023-03-30 12:33:18,2023-03-30 12:33:18
071150_1..N03R,20230330,1,110N,191 St,2023-03-30 12:30:11.918687,2023-03-30 12:34:48,2023-03-30 12:34:48
071150_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 12:30:11.918687,2023-03-30 12:35:48,2023-03-30 12:35:48
071150_1..N03R,20230330,1,108N,207 St,2023-03-30 12:30:11.918687,2023-03-30 12:37:18,2023-03-30 12:37:18
071150_1..N03R,20230330,1,107N,215 St,2023-03-30 12:30:11.918687,2023-03-30 12:38:48,2023-03-30 12:38:48
071150_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:30:11.918687,2023-03-30 12:40:18,2023-03-30 12:40:18
071150_1..N03R,20230330,1,104N,231 St,2023-03-30 12:30:11.918687,2023-03-30 12:41:48,2023-03-30 12:41:48
071150_1..N03R,20230330,1,103N,238 St,2023-03-30 12:30:11.918687,2023-03-30 12:43:18,2023-03-30 12:45:48
071150_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:30:11.918687,2023-03-30 12:47:18,
071550_1..S03R,20230330,1,123S,72 St,2023-03-30 12:30:11.918687,2023-03-30 12:29:49,2023-03-30 12:29:49
071550_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 12:30:11.918687,2023-03-30 12:31:19,2023-03-30 12:31:19
071550_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 12:30:11.918687,2023-03-30 12:32:49,2023-03-30 12:32:49
071550_1..S03R,20230330,1,126S,50 St,2023-03-30 12:30:11.918687,2023-03-30 12:34:49,2023-03-30 12:34:49
071550_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 12:30:11.918687,2023-03-30 12:36:19,2023-03-30 12:36:19
071550_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 12:30:11.918687,2023-03-30 12:37:49,2023-03-30 12:37:49
071550_1..S03R,20230330,1,129S,28 St,2023-03-30 12:30:11.918687,2023-03-30 12:39:19,2023-03-30 12:39:19
071550_1..S03R,20230330,1,130S,23 St,2023-03-30 12:30:11.918687,2023-03-30 12:40:19,2023-03-30 12:40:19
071550_1..S03R,20230330,1,131S,18 St,2023-03-30 12:30:11.918687,2023-03-30 12:41:19,2023-03-30 12:41:19
071550_1..S03R,20230330,1,132S,14 St,2023-03-30 12:30:11.918687,2023-03-30 12:42:19,2023-03-30 12:42:19
071550_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:30:11.918687,2023-03-30 12:43:49,2023-03-30 12:43:49
071550_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:30:11.918687,2023-03-30 12:45:19,2023-03-30 12:45:19
071550_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:30:11.918687,2023-03-30 12:46:49,2023-03-30 12:46:49
071550_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:30:11.918687,2023-03-30 12:47:49,2023-03-30 12:47:49
071550_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:30:11.918687,2023-03-30 12:49:19,2023-03-30 12:49:19
071550_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:30:11.918687,2023-03-30 12:50:19,2023-03-30 12:50:19
071550_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:30:11.918687,2023-03-30 12:51:49,2023-03-30 12:51:49
071550_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:30:11.918687,2023-03-30 12:53:19,
071750_1..N03R,20230330,1,116N,125 St,2023-03-30 12:30:11.918687,2023-03-30 12:31:59,2023-03-30 12:31:59
071750_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 12:30:11.918687,2023-03-30 12:33:29,2023-03-30 12:33:29
071750_1..N03R,20230330,1,114N,145 St,2023-03-30 12:30:11.918687,2023-03-30 12:34:59,2023-03-30 12:34:59
071750_1..N03R,20230330,1,113N,157 St,2023-03-30 12:30:11.918687,2023-03-30 12:36:59,2023-03-30 12:36:59
071750_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 12:30:11.918687,2023-03-30 12:38:29,2023-03-30 12:38:29
071750_1..N03R,20230330,1,111N,181 St,2023-03-30 12:30:11.918687,2023-03-30 12:40:29,2023-03-30 12:40:29
071750_1..N03R,20230330,1,110N,191 St,2023-03-30 12:30:11.918687,2023-03-30 12:41:59,2023-03-30 12:41:59
071750_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 12:30:11.918687,2023-03-30 12:42:59,2023-03-30 12:42:59
071750_1..N03R,20230330,1,108N,207 St,2023-03-30 12:30:11.918687,2023-03-30 12:44:29,2023-03-30 12:44:29
071750_1..N03R,20230330,1,107N,215 St,2023-03-30 12:30:11.918687,2023-03-30 12:45:59,2023-03-30 12:45:59
071750_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:30:11.918687,2023-03-30 12:47:29,2023-03-30 12:47:29
071750_1..N03R,20230330,1,104N,231 St,2023-03-30 12:30:11.918687,2023-03-30 12:48:59,2023-03-30 12:48:59
071750_1..N03R,20230330,1,103N,238 St,2023-03-30 12:30:11.918687,2023-03-30 12:50:29,2023-03-30 12:52:59
071750_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:30:11.918687,2023-03-30 12:54:29,
072150_1..S03R,20230330,1,119S,103 St,2023-03-30 12:30:11.918687,2023-03-30 12:30:31,2023-03-30 12:30:31
072150_1..S03R,20230330,1,120S,96 St,2023-03-30 12:30:11.918687,2023-03-30 12:32:31,2023-03-30 12:32:31
072150_1..S03R,20230330,1,121S,86 St,2023-03-30 12:30:11.918687,2023-03-30 12:34:31,2023-03-30 12:34:31
072150_1..S03R,20230330,1,122S,79 St,2023-03-30 12:30:11.918687,2023-03-30 12:35:31,2023-03-30 12:35:31
072150_1..S03R,20230330,1,123S,72 St,2023-03-30 12:30:11.918687,2023-03-30 12:37:01,2023-03-30 12:37:01
072150_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 12:30:11.918687,2023-03-30 12:38:31,2023-03-30 12:38:31
072150_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 12:30:11.918687,2023-03-30 12:40:01,2023-03-30 12:40:01
072150_1..S03R,20230330,1,126S,50 St,2023-03-30 12:30:11.918687,2023-03-30 12:42:01,2023-03-30 12:42:01
072150_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 12:30:11.918687,2023-03-30 12:43:31,2023-03-30 12:43:31
072150_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 12:30:11.918687,2023-03-30 12:45:01,2023-03-30 12:45:01
072150_1..S03R,20230330,1,129S,28 St,2023-03-30 12:30:11.918687,2023-03-30 12:46:31,2023-03-30 12:46:31
072150_1..S03R,20230330,1,130S,23 St,2023-03-30 12:30:11.918687,2023-03-30 12:47:31,2023-03-30 12:47:31
072150_1..S03R,20230330,1,131S,18 St,2023-03-30 12:30:11.918687,2023-03-30 12:48:31,2023-03-30 12:48:31
072150_1..S03R,20230330,1,132S,14 St,2023-03-30 12:30:11.918687,2023-03-30 12:49:31,2023-03-30 12:49:31
072150_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:30:11.918687,2023-03-30 12:51:01,2023-03-30 12:51:01
072150_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:30:11.918687,2023-03-30 12:52:31,2023-03-30 12:52:31
072150_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:30:11.918687,2023-03-30 12:54:01,2023-03-30 12:54:01
072150_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:30:11.918687,2023-03-30 12:55:01,2023-03-30 12:55:01
072150_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:30:11.918687,2023-03-30 12:56:31,2023-03-30 12:56:31
072150_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:30:11.918687,2023-03-30 12:57:31,2023-03-30 12:57:31
072150_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:30:11.918687,2023-03-30 12:59:01,2023-03-30 12:59:01
072150_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:30:11.918687,2023-03-30 13:00:31,
072350_1..N03R,20230330,1,120N,96 St,2023-03-30 12:30:11.918687,2023-03-30 12:30:46,2023-03-30 12:30:46
072350_1..N03R,20230330,1,119N,103 St,2023-03-30 12:30:11.918687,2023-03-30 12:32:16,2023-03-30 12:32:16
072350_1..N03R,20230330,1,118N,Cathedral Pkwy (110 St),2023-03-30 12:30:11.918687,2023-03-30 12:33:16,2023-03-30 12:33:16
072350_1..N03R,20230330,1,117N,116 St-Columbia University,2023-03-30 12:30:11.918687,2023-03-30 12:34:16,2023-03-30 12:34:16
072350_1..N03R,20230330,1,116N,125 St,2023-03-30 12:30:11.918687,2023-03-30 12:36:46,2023-03-30 12:36:46
072350_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 12:30:11.918687,2023-03-30 12:38:16,2023-03-30 12:38:16
072350_1..N03R,20230330,1,114N,145 St,2023-03-30 12:30:11.918687,2023-03-30 12:39:46,2023-03-30 12:39:46
072350_1..N03R,20230330,1,113N,157 St,2023-03-30 12:30:11.918687,2023-03-30 12:41:46,2023-03-30 12:41:46
072350_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 12:30:11.918687,2023-03-30 12:43:16,2023-03-30 12:43:16
072350_1..N03R,20230330,1,111N,181 St,2023-03-30 12:30:11.918687,2023-03-30 12:45:16,2023-03-30 12:45:16
072350_1..N03R,20230330,1,110N,191 St,2023-03-30 12:30:11.918687,2023-03-30 12:46:46,2023-03-30 12:46:46
072350_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 12:30:11.918687,2023-03-30 12:47:46,2023-03-30 12:47:46
072350_1..N03R,20230330,1,108N,207 St,2023-03-30 12:30:11.918687,2023-03-30 12:49:16,2023-03-30 12:49:16
072350_1..N03R,20230330,1,107N,215 St,2023-03-30 12:30:11.918687,2023-03-30 12:50:46,2023-03-30 12:50:46
072350_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:30:11.918687,2023-03-30 12:52:16,2023-03-30 12:52:16
072350_1..N03R,20230330,1,104N,231 St,2023-03-30 12:30:11.918687,2023-03-30 12:53:46,2023-03-30 12:53:46
072350_1..N03R,20230330,1,103N,238 St,2023-03-30 12:30:11.918687,2023-03-30 12:55:16,2023-03-30 12:57:46
072350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:30:11.918687,2023-03-30 12:59:16,
072750_1..S03R,20230330,1,116S,125 St,2023-03-30 12:30:11.918687,2023-03-30 12:30:31,2023-03-30 12:30:31
072750_1..S03R,20230330,1,117S,116 St-Columbia University,2023-03-30 12:30:11.918687,2023-03-30 12:33:01,2023-03-30 12:33:01
072750_1..S03R,20230330,1,118S,Cathedral Pkwy (110 St),2023-03-30 12:30:11.918687,2023-03-30 12:34:01,2023-03-30 12:34:01
072750_1..S03R,20230330,1,119S,103 St,2023-03-30 12:30:11.918687,2023-03-30 12:35:01,2023-03-30 12:35:01
072750_1..S03R,20230330,1,120S,96 St,2023-03-30 12:30:11.918687,2023-03-30 12:37:01,2023-03-30 12:37:01
