trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
072750_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:06:22.240170,2023-03-30 13:05:13,
073350_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:06:22.240170,2023-03-30 13:06:22,2023-03-30 13:06:22
073350_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:06:22.240170,2023-03-30 13:07:22,2023-03-30 13:07:22
073350_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:06:22.240170,2023-03-30 13:08:52,2023-03-30 13:08:52
073350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:06:22.240170,2023-03-30 13:10:22,
073550_1..N03R,20230330,1,104N,231 St,2023-03-30 13:06:22.240170,2023-03-30 13:06:36,2023-03-30 13:06:36
073550_1..N03R,20230330,1,103N,238 St,2023-03-30 13:06:22.240170,2023-03-30 13:08:06,2023-03-30 13:10:36
073550_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:06:22.240170,2023-03-30 13:12:06,
073950_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 13:06:22.240170,2023-03-30 13:07:32,2023-03-30 13:07:32
073950_1..S03R,20230330,1,134S,Houston St,2023-03-30 13:06:22.240170,2023-03-30 13:09:02,2023-03-30 13:09:02
073950_1..S03R,20230330,1,135S,Canal St,2023-03-30 13:06:22.240170,2023-03-30 13:10:32,2023-03-30 13:10:32
073950_1..S03R,20230330,1,136S,Franklin St,2023-03-30 13:06:22.240170,2023-03-30 13:11:32,2023-03-30 13:11:32
073950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:06:22.240170,2023-03-30 13:13:02,2023-03-30 13:13:02
073950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:06:22.240170,2023-03-30 13:14:02,2023-03-30 13:14:02
073950_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:06:22.240170,2023-03-30 13:15:32,2023-03-30 13:15:32
073950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:06:22.240170,2023-03-30 13:17:02,
074150_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 13:06:22.240170,2023-03-30 13:06:44,2023-03-30 13:06:44
074150_1..N03R,20230330,1,111N,181 St,2023-03-30 13:06:22.240170,2023-03-30 13:08:44,2023-03-30 13:08:44
074150_1..N03R,20230330,1,110N,191 St,2023-03-30 13:06:22.240170,2023-03-30 13:10:14,2023-03-30 13:10:14
074150_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 13:06:22.240170,2023-03-30 13:11:14,2023-03-30 13:11:14
074150_1..N03R,20230330,1,108N,207 St,2023-03-30 13:06:22.240170,2023-03-30 13:12:44,2023-03-30 13:12:44
074150_1..N03R,20230330,1,107N,215 St,2023-03-30 13:06:22.240170,2023-03-30 13:14:14,2023-03-30 13:14:14
074150_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 13:06:22.240170,2023-03-30 13:15:44,2023-03-30 13:15:44
074150_1..N03R,20230330,1,104N,231 St,2023-03-30 13:06:22.240170,2023-03-30 13:17:14,2023-03-30 13:17:14
074150_1..N03R,20230330,1,103N,238 St,2023-03-30 13:06:22.240170,2023-03-30 13:18:44,2023-03-30 13:21:14
074150_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:06:22.240170,2023-03-30 13:22:44,
074550_1..S03R,20230330,1,126S,50 St,2023-03-30 13:06:22.240170,2023-03-30 13:08:05,2023-03-30 13:08:05
074550_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 13:06:22.240170,2023-03-30 13:09:35,2023-03-30 13:09:35
074550_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 13:06:22.240170,2023-03-30 13:11:05,2023-03-30 13:11:05
074550_1..S03R,20230330,1,129S,28 St,2023-03-30 13:06:22.240170,2023-03-30 13:12:35,2023-03-30 13:12:35
074550_1..S03R,20230330,1,130S,23 St,2023-03-30 13:06:22.240170,2023-03-30 13:13:35,2023-03-30 13:13:35
074550_1..S03R,20230330,1,131S,18 St,2023-03-30 13:06:22.240170,2023-03-30 13:14:35,2023-03-30 13:14:35
074550_1..S03R,20230330,1,132S,14 St,2023-03-30 13:06:22.240170,2023-03-30 13:15:35,2023-03-30 13:15:35
074550_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 13:06:22.240170,2023-03-30 13:17:05,2023-03-30 13:17:05
074550_1..S03R,20230330,1,134S,Houston St,2023-03-30 13:06:22.240170,2023-03-30 13:18:35,2023-03-30 13:18:35
074550_1..S03R,20230330,1,135S,Canal St,2023-03-30 13:06:22.240170,2023-03-30 13:20:05,2023-03-30 13:20:05
074550_1..S03R,20230330,1,136S,Franklin St,2023-03-30 13:06:22.240170,2023-03-30 13:21:05,2023-03-30 13:21:05
074550_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:06:22.240170,2023-03-30 13:22:35,2023-03-30 13:22:35
074550_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:06:22.240170,2023-03-30 13:23:35,2023-03-30 13:23:35
074550_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:06:22.240170,2023-03-30 13:25:05,2023-03-30 13:25:05
074550_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:06:22.240170,2023-03-30 13:26:35,
074750_1..N03R,20230330,1,113N,157 St,2023-03-30 13:06:22.240170,2023-03-30 13:06:44,2023-03-30 13:06:44
074750_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 13:06:22.240170,2023-03-30 13:08:14,2023-03-30 13:08:14
074750_1..N03R,20230330,1,111N,181 St,2023-03-30 13:06:22.240170,2023-03-30 13:10:14,2023-03-30 13:10:14
074750_1..N03R,20230330,1,110N,191 St,2023-03-30 13:06:22.240170,2023-03-30 13:11:44,2023-03-30 13:11:44
074750_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 13:06:22.240170,2023-03-30 13:12:44,2023-03-30 13:12:44
074750_1..N03R,20230330,1,108N,207 St,2023-03-30 13:06:22.240170,2023-03-30 13:14:14,2023-03-30 13:14:14
074750_1..N03R,20230330,1,107N,215 St,2023-03-30 13:06:22.240170,2023-03-30 13:15:44,2023-03-30 13:15:44
074750_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 13:06:22.240170,2023-03-30 13:17:14,2023-03-30 13:17:14
074750_1..N03R,20230330,1,104N,231 St,2023-03-30 13:06:22.240170,2023-03-30 13:18:44,2023-03-30 13:18:44
074750_1..N03R,20230330,1,103N,238 St,2023-03-30 13:06:22.240170,2023-03-30 13:20:14,2023-03-30 13:22:44
074750_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:06:22.240170,2023-03-30 13:24:14,
075150_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 13:06:22.240170,2023-03-30 13:06:07,2023-03-30 13:06:07
