trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
066750_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:05:45.092834,2023-03-30 12:06:49,2023-03-30 12:06:49
066750_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:05:45.092834,2023-03-30 12:07:49,2023-03-30 12:07:49
066750_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:05:45.092834,2023-03-30 12:09:19,2023-03-30 12:09:19
066750_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:05:45.092834,2023-03-30 12:10:49,
066850_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:05:45.092834,2023-03-30 12:05:13,
067350_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:05:45.092834,2023-03-30 12:06:35,2023-03-30 12:06:35
067350_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:05:45.092834,2023-03-30 12:08:05,2023-03-30 12:08:05
067350_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:05:45.092834,2023-03-30 12:09:05,2023-03-30 12:09:05
067350_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:05:45.092834,2023-03-30 12:10:35,2023-03-30 12:10:35
067350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:05:45.092834,2023-03-30 12:12:05,
067350_1..N03R,20230330,1,104N,231 St,2023-03-30 12:05:45.092834,2023-03-30 12:05:22,2023-03-30 12:05:22
067350_1..N03R,20230330,1,103N,238 St,2023-03-30 12:05:45.092834,2023-03-30 12:06:52,2023-03-30 12:09:22
067350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:05:45.092834,2023-03-30 12:10:52,
067850_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 12:05:45.092834,2023-03-30 12:05:53,2023-03-30 12:05:53
067850_1..N03R,20230330,1,108N,207 St,2023-03-30 12:05:45.092834,2023-03-30 12:07:23,2023-03-30 12:07:23
067850_1..N03R,20230330,1,107N,215 St,2023-03-30 12:05:45.092834,2023-03-30 12:08:53,2023-03-30 12:08:53
067850_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:05:45.092834,2023-03-30 12:10:23,2023-03-30 12:10:23
067850_1..N03R,20230330,1,104N,231 St,2023-03-30 12:05:45.092834,2023-03-30 12:11:53,2023-03-30 12:11:53
067850_1..N03R,20230330,1,103N,238 St,2023-03-30 12:05:45.092834,2023-03-30 12:13:23,2023-03-30 12:16:23
067850_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:05:45.092834,2023-03-30 12:17:53,
067950_1..S03R,20230330,1,130S,23 St,2023-03-30 12:05:45.092834,2023-03-30 12:06:00,2023-03-30 12:06:00
067950_1..S03R,20230330,1,131S,18 St,2023-03-30 12:05:45.092834,2023-03-30 12:07:00,2023-03-30 12:07:00
067950_1..S03R,20230330,1,132S,14 St,2023-03-30 12:05:45.092834,2023-03-30 12:08:00,2023-03-30 12:08:00
067950_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:05:45.092834,2023-03-30 12:09:30,2023-03-30 12:09:30
067950_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:05:45.092834,2023-03-30 12:11:00,2023-03-30 12:11:00
067950_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:05:45.092834,2023-03-30 12:12:30,2023-03-30 12:12:30
067950_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:05:45.092834,2023-03-30 12:13:30,2023-03-30 12:13:30
067950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:05:45.092834,2023-03-30 12:15:00,2023-03-30 12:15:00
067950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:05:45.092834,2023-03-30 12:16:00,2023-03-30 12:16:00
067950_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:05:45.092834,2023-03-30 12:17:30,2023-03-30 12:17:30
067950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:05:45.092834,2023-03-30 12:19:00,
068350_1..N03R,20230330,1,111N,181 St,2023-03-30 12:05:45.092834,2023-03-30 12:06:42,2023-03-30 12:06:42
068350_1..N03R,20230330,1,110N,191 St,2023-03-30 12:05:45.092834,2023-03-30 12:08:12,2023-03-30 12:08:12
068350_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 12:05:45.092834,2023-03-30 12:09:12,2023-03-30 12:09:12
