trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
070950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:44:16.038184,2023-03-30 12:43:54,2023-03-30 12:43:54
070950_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:44:16.038184,2023-03-30 12:45:24,2023-03-30 12:45:24
070950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:44:16.038184,2023-03-30 12:46:54,
071150_1..N03R,20230330,1,103N,238 St,2023-03-30 12:44:16.038184,2023-03-30 12:45:30,2023-03-30 12:48:00
071150_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:44:16.038184,2023-03-30 12:49:30,
071550_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:44:16.038184,2023-03-30 12:45:13,2023-03-30 12:45:13
071550_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:44:16.038184,2023-03-30 12:46:43,2023-03-30 12:46:43
071550_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:44:16.038184,2023-03-30 12:48:13,2023-03-30 12:48:13
071550_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:44:16.038184,2023-03-30 12:49:13,2023-03-30 12:49:13
071550_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:44:16.038184,2023-03-30 12:50:43,2023-03-30 12:50:43
071550_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:44:16.038184,2023-03-30 12:51:43,2023-03-30 12:51:43
071550_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:44:16.038184,2023-03-30 12:53:13,2023-03-30 12:53:13
071550_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:44:16.038184,2023-03-30 12:54:43,
071750_1..N03R,20230330,1,108N,207 St,2023-03-30 12:44:16.038184,2023-03-30 12:44:42,2023-03-30 12:44:42
071750_1..N03R,20230330,1,107N,215 St,2023-03-30 12:44:16.038184,2023-03-30 12:46:12,2023-03-30 12:46:12
071750_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:44:16.038184,2023-03-30 12:47:42,2023-03-30 12:47:42
071750_1..N03R,20230330,1,104N,231 St,2023-03-30 12:44:16.038184,2023-03-30 12:49:12,2023-03-30 12:49:12
071750_1..N03R,20230330,1,103N,238 St,2023-03-30 12:44:16.038184,2023-03-30 12:50:42,2023-03-30 12:53:12
071750_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:44:16.038184,2023-03-30 12:54:42,
072150_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 12:44:16.038184,2023-03-30 12:45:08,2023-03-30 12:45:08
072150_1..S03R,20230330,1,129S,28 St,2023-03-30 12:44:16.038184,2023-03-30 12:46:38,2023-03-30 12:46:38
072150_1..S03R,20230330,1,130S,23 St,2023-03-30 12:44:16.038184,2023-03-30 12:47:38,2023-03-30 12:47:38
072150_1..S03R,20230330,1,131S,18 St,2023-03-30 12:44:16.038184,2023-03-30 12:48:38,2023-03-30 12:48:38
072150_1..S03R,20230330,1,132S,14 St,2023-03-30 12:44:16.038184,2023-03-30 12:49:38,2023-03-30 12:49:38
072150_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:44:16.038184,2023-03-30 12:51:08,2023-03-30 12:51:08
072150_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:44:16.038184,2023-03-30 12:52:38,2023-03-30 12:52:38
072150_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:44:16.038184,2023-03-30 12:54:08,2023-03-30 12:54:08
072150_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:44:16.038184,2023-03-30 12:55:08,2023-03-30 12:55:08
072150_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:44:16.038184,2023-03-30 12:56:38,2023-03-30 12:56:38
072150_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:44:16.038184,2023-03-30 12:57:38,2023-03-30 12:57:38
072150_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:44:16.038184,2023-03-30 12:59:08,2023-03-30 12:59:08
072150_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:44:16.038184,2023-03-30 13:00:38,
072350_1..N03R,20230330,1,111N,181 St,2023-03-30 12:44:16.038184,2023-03-30 12:45:26,2023-03-30 12:45:26
