trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
078150_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:58:36.574435,2023-03-30 13:59:05,
078350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:58:36.574435,2023-03-30 13:59:26,
078750_1..S03R,20230330,1,136S,Franklin St,2023-03-30 13:58:36.574435,2023-03-30 13:58:37,2023-03-30 13:58:37
078750_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:58:36.574435,2023-03-30 14:00:07,2023-03-30 14:00:07
078750_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:58:36.574435,2023-03-30 14:01:07,2023-03-30 14:01:07
078750_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:58:36.574435,2023-03-30 14:02:37,2023-03-30 14:02:37
078750_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:58:36.574435,2023-03-30 14:04:07,
078950_1..N03R,20230330,1,108N,207 St,2023-03-30 13:58:36.574435,2023-03-30 13:58:25,2023-03-30 13:58:25
078950_1..N03R,20230330,1,107N,215 St,2023-03-30 13:58:36.574435,2023-03-30 13:59:55,2023-03-30 13:59:55
078950_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 13:58:36.574435,2023-03-30 14:01:25,2023-03-30 14:01:25
078950_1..N03R,20230330,1,104N,231 St,2023-03-30 13:58:36.574435,2023-03-30 14:02:55,2023-03-30 14:02:55
078950_1..N03R,20230330,1,103N,238 St,2023-03-30 13:58:36.574435,2023-03-30 14:04:25,2023-03-30 14:06:55
078950_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:58:36.574435,2023-03-30 14:08:25,
079350_1..S03R,20230330,1,131S,18 St,2023-03-30 13:58:36.574435,2023-03-30 13:58:59,2023-03-30 13:58:59
079350_1..S03R,20230330,1,132S,14 St,2023-03-30 13:58:36.574435,2023-03-30 13:59:59,2023-03-30 13:59:59
079350_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 13:58:36.574435,2023-03-30 14:01:29,2023-03-30 14:01:29
079350_1..S03R,20230330,1,134S,Houston St,2023-03-30 13:58:36.574435,2023-03-30 14:02:59,2023-03-30 14:02:59
079350_1..S03R,20230330,1,135S,Canal St,2023-03-30 13:58:36.574435,2023-03-30 14:04:29,2023-03-30 14:04:29
079350_1..S03R,20230330,1,136S,Franklin St,2023-03-30 13:58:36.574435,2023-03-30 14:05:29,2023-03-30 14:05:29
079350_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:58:36.574435,2023-03-30 14:06:59,2023-03-30 14:06:59
079350_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:58:36.574435,2023-03-30 14:07:59,2023-03-30 14:07:59
079350_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:58:36.574435,2023-03-30 14:09:29,2023-03-30 14:09:29
079350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:58:36.574435,2023-03-30 14:10:59,
079550_1..N03R,20230330,1,111N,181 St,2023-03-30 13:58:36.574435,2023-03-30 13:58:18,2023-03-30 13:58:18
079550_1..N03R,20230330,1,110N,191 St,2023-03-30 13:58:36.574435,2023-03-30 13:59:48,2023-03-30 13:59:48
079550_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 13:58:36.574435,2023-03-30 14:00:48,2023-03-30 14:00:48
079550_1..N03R,20230330,1,108N,207 St,2023-03-30 13:58:36.574435,2023-03-30 14:02:18,2023-03-30 14:02:18
079550_1..N03R,20230330,1,107N,215 St,2023-03-30 13:58:36.574435,2023-03-30 14:03:48,2023-03-30 14:03:48
079550_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 13:58:36.574435,2023-03-30 14:05:18,2023-03-30 14:05:18
079550_1..N03R,20230330,1,104N,231 St,2023-03-30 13:58:36.574435,2023-03-30 14:06:48,2023-03-30 14:06:48
