trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
069950_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:37:14.010803,2023-03-30 12:37:50,
070350_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:37:14.010803,2023-03-30 12:37:49,2023-03-30 12:37:49
070350_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:37:14.010803,2023-03-30 12:39:19,2023-03-30 12:39:19
070350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:37:14.010803,2023-03-30 12:40:49,
070550_1..N03R,20230330,1,103N,238 St,2023-03-30 12:37:14.010803,2023-03-30 12:38:31,2023-03-30 12:41:01
070550_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:37:14.010803,2023-03-30 12:42:31,
070950_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:37:14.010803,2023-03-30 12:37:17,2023-03-30 12:37:17
070950_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:37:14.010803,2023-03-30 12:38:47,2023-03-30 12:38:47
070950_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:37:14.010803,2023-03-30 12:40:17,2023-03-30 12:40:17
070950_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:37:14.010803,2023-03-30 12:41:17,2023-03-30 12:41:17
070950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:37:14.010803,2023-03-30 12:42:47,2023-03-30 12:42:47
070950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:37:14.010803,2023-03-30 12:43:47,2023-03-30 12:43:47
070950_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:37:14.010803,2023-03-30 12:45:17,2023-03-30 12:45:17
070950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:37:14.010803,2023-03-30 12:46:47,
071150_1..N03R,20230330,1,108N,207 St,2023-03-30 12:37:14.010803,2023-03-30 12:38:12,2023-03-30 12:38:12
071150_1..N03R,20230330,1,107N,215 St,2023-03-30 12:37:14.010803,2023-03-30 12:39:42,2023-03-30 12:39:42
071150_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 12:37:14.010803,2023-03-30 12:41:12,2023-03-30 12:41:12
071150_1..N03R,20230330,1,104N,231 St,2023-03-30 12:37:14.010803,2023-03-30 12:42:42,2023-03-30 12:42:42
071150_1..N03R,20230330,1,103N,238 St,2023-03-30 12:37:14.010803,2023-03-30 12:44:12,2023-03-30 12:46:42
071150_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 12:37:14.010803,2023-03-30 12:48:12,
071550_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 12:37:14.010803,2023-03-30 12:38:29,2023-03-30 12:38:29
071550_1..S03R,20230330,1,129S,28 St,2023-03-30 12:37:14.010803,2023-03-30 12:39:59,2023-03-30 12:39:59
071550_1..S03R,20230330,1,130S,23 St,2023-03-30 12:37:14.010803,2023-03-30 12:40:59,2023-03-30 12:40:59
071550_1..S03R,20230330,1,131S,18 St,2023-03-30 12:37:14.010803,2023-03-30 12:41:59,2023-03-30 12:41:59
071550_1..S03R,20230330,1,132S,14 St,2023-03-30 12:37:14.010803,2023-03-30 12:42:59,2023-03-30 12:42:59
071550_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 12:37:14.010803,2023-03-30 12:44:29,2023-03-30 12:44:29
071550_1..S03R,20230330,1,134S,Houston St,2023-03-30 12:37:14.010803,2023-03-30 12:45:59,2023-03-30 12:45:59
071550_1..S03R,20230330,1,135S,Canal St,2023-03-30 12:37:14.010803,2023-03-30 12:47:29,2023-03-30 12:47:29
071550_1..S03R,20230330,1,136S,Franklin St,2023-03-30 12:37:14.010803,2023-03-30 12:48:29,2023-03-30 12:48:29
071550_1..S03R,20230330,1,137S,Chambers St,2023-03-30 12:37:14.010803,2023-03-30 12:49:59,2023-03-30 12:49:59
071550_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 12:37:14.010803,2023-03-30 12:50:59,2023-03-30 12:50:59
071550_1..S03R,20230330,1,139S,Rector St,2023-03-30 12:37:14.010803,2023-03-30 12:52:29,2023-03-30 12:52:29
071550_1..S03R,20230330,1,142S,South Ferry,2023-03-30 12:37:14.010803,2023-03-30 12:53:59,
071750_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 12:37:14.010803,2023-03-30 12:37:13,2023-03-30 12:37:13
