,trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
29,066350_1..N03R,20230330,1,103N,238 St,2023-03-30 11:48:18.054637,2023-03-30 11:56:02,2023-03-30 11:58:32
30,066350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:48:18.054637,2023-03-30 12:00:02,
31,066750_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 11:48:18.054637,2023-03-30 11:47:40,2023-03-30 11:47:40
32,066750_1..S03R,20230330,1,126S,50 St,2023-03-30 11:48:18.054637,2023-03-30 11:49:40,2023-03-30 11:49:40
33,066750_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 11:48:18.054637,2023-03-30 11:51:10,2023-03-30 11:51:10
34,066750_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 11:48:18.054637,2023-03-30 11:52:40,2023-03-30 11:52:40
35,066750_1..S03R,20230330,1,129S,28 St,2023-03-30 11:48:18.054637,2023-03-30 11:54:10,2023-03-30 11:54:10
36,066750_1..S03R,20230330,1,130S,23 St,2023-03-30 11:48:18.054637,2023-03-30 11:55:10,2023-03-30 11:55:10
37,066750_1..S03R,20230330,1,131S,18 St,2023-03-30 11:48:18.054637,2023-03-30 11:56:10,2023-03-30 11:56:10
38,066750_1..S03R,20230330,1,132S,14 St,2023-03-30 11:48:18.054637,2023-03-30 11:57:10,2023-03-30 11:57:10
39,066750_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 11:48:18.054637,2023-03-30 11:58:40,2023-03-30 11:58:40
40,066750_1..S03R,20230330,1,134S,Houston St,2023-03-30 11:48:18.054637,2023-03-30 12:00:10,2023-03-30 12:00:10
41,066750_1..S03R,20230330,1,135S,Canal St,2023-03-30 11:48:18.054637,2023-03-30 12:01:40,2023-03-30 12:01:40
42,066750_1..S03R,20230330,1,136S,Franklin St,2023-03-30 11:48:18.054637,2023-03-30 12:02:40,2023-03-30 12:02:40
43,066750_1..S03R,20230330,1,137S,Chambers St,2023-03-30 11:48:18.054637,2023-03-30 12:04:10,2023-03-30 12:04:10
44,066750_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:48:18.054637,2023-03-30 12:05:10,2023-03-30 12:05:10
45,066750_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:48:18.054637,2023-03-30 12:06:40,2023-03-30 12:06:40
46,066750_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:48:18.054637,2023-03-30 12:08:10,
47,066850_1..N03R,20230330,1,113N,157 St,2023-03-30 11:48:18.054637,2023-03-30 11:49:19,2023-03-30 11:49:19
48,066850_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:48:18.054637,2023-03-30 11:50:49,2023-03-30 11:50:49
49,066850_1..N03R,20230330,1,111N,181 St,2023-03-30 11:48:18.054637,2023-03-30 11:52:49,2023-03-30 11:52:49
50,066850_1..N03R,20230330,1,110N,191 St,2023-03-30 11:48:18.054637,2023-03-30 11:54:19,2023-03-30 11:54:19
51,066850_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:48:18.054637,2023-03-30 11:55:19,2023-03-30 11:55:19
52,066850_1..N03R,20230330,1,108N,207 St,2023-03-30 11:48:18.054637,2023-03-30 11:56:49,2023-03-30 11:56:49
53,066850_1..N03R,20230330,1,107N,215 St,2023-03-30 11:48:18.054637,2023-03-30 11:58:19,2023-03-30 11:58:19
54,066850_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:48:18.054637,2023-03-30 11:59:49,2023-03-30 11:59:49
55,066850_1..N03R,20230330,1,104N,231 St,2023-03-30 11:48:18.054637,2023-03-30 12:01:19,2023-03-30 12:01:19
56,066850_1..N03R,20230330,1,103N,238 St,2023-03-30 11:48:18.054637,2023-03-30 12:02:49,2023-03-30 12:05:19
57,066850_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:48:18.054637,2023-03-30 12:06:49,
58,067350_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 11:48:18.054637,2023-03-30 11:48:27,2023-03-30 11:48:27
59,067350_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 11:48:18.054637,2023-03-30 11:49:57,2023-03-30 11:49:57
60,067350_1..S03R,20230330,1,126S,50 St,2023-03-30 11:48:18.054637,2023-03-30 11:51:57,2023-03-30 11:51:57
61,067350_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 11:48:18.054637,2023-03-30 11:53:27,2023-03-30 11:53:27
62,067350_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 11:48:18.054637,2023-03-30 11:54:57,2023-03-30 11:54:57
63,067350_1..S03R,20230330,1,129S,28 St,2023-03-30 11:48:18.054637,2023-03-30 11:56:27,2023-03-30 11:56:27
64,067350_1..S03R,20230330,1,130S,23 St,2023-03-30 11:48:18.054637,2023-03-30 11:57:27,2023-03-30 11:57:27
65,067350_1..S03R,20230330,1,131S,18 St,2023-03-30 11:48:18.054637,2023-03-30 11:58:27,2023-03-30 11:58:27
66,067350_1..S03R,20230330,1,132S,14 St,2023-03-30 11:48:18.054637,2023-03-30 11:59:27,2023-03-30 11:59:27
67,067350_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 11:48:18.054637,2023-03-30 12:00:57,2023-03-30 12:00:57
68,067350_1..S03R,20230330,1,134S,Houston St,2023-03-30 11:48:18.054637,2023-03-30 12:02:27,2023-03-30 12:02:27
69,067350_1..S03R,20230330,1,135S,Canal St,2023-03-30 11:48:18.054637,2023-03-30 12:03:57,2023-03-30 12:03:57
70,067350_1..S03R,20230330,1,136S,Franklin St,2023-03-30 11:48:18.054637,2023-03-30 12:04:57,2023-03-30 12:04:57
71,067350_1..S03R,20230330,1,137S,Chambers St,2023-03-30 11:48:18.054637,2023-03-30 12:06:27,2023-03-30 12:06:27
72,067350_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:48:18.054637,2023-03-30 12:07:27,2023-03-30 12:07:27
73,067350_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:48:18.054637,2023-03-30 12:08:57,2023-03-30 12:08:57
74,067350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:48:18.054637,2023-03-30 12:10:27,
75,067350_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 11:48:18.054637,2023-03-30 11:48:33,2023-03-30 11:48:33
76,067350_1..N03R,20230330,1,114N,145 St,2023-03-30 11:48:18.054637,2023-03-30 11:50:03,2023-03-30 11:50:03
77,067350_1..N03R,20230330,1,113N,157 St,2023-03-30 11:48:18.054637,2023-03-30 11:52:03,2023-03-30 11:52:03
78,067350_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:48:18.054637,2023-03-30 11:53:33,2023-03-30 11:53:33
79,067350_1..N03R,20230330,1,111N,181 St,2023-03-30 11:48:18.054637,2023-03-30 11:55:33,2023-03-30 11:55:33
80,067350_1..N03R,20230330,1,110N,191 St,2023-03-30 11:48:18.054637,2023-03-30 11:57:03,2023-03-30 11:57:03
81,067350_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:48:18.054637,2023-03-30 11:58:03,2023-03-30 11:58:03
82,067350_1..N03R,20230330,1,108N,207 St,2023-03-30 11:48:18.054637,2023-03-30 11:59:33,2023-03-30 11:59:33
83,067350_1..N03R,20230330,1,107N,215 St,2023-03-30 11:48:18.054637,2023-03-30 12:01:03,2023-03-30 12:01:03
84,067350_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:48:18.054637,2023-03-30 12:02:33,2023-03-30 12:02:33
85,067350_1..N03R,20230330,1,104N,231 St,2023-03-30 11:48:18.054637,2023-03-30 12:04:03,2023-03-30 12:04:03
86,067350_1..N03R,20230330,1,103N,238 St,2023-03-30 11:48:18.054637,2023-03-30 12:05:33,2023-03-30 12:08:03
87,067350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:48:18.054637,2023-03-30 12:09:33,
88,067850_1..N03R,20230330,1,119N,103 St,2023-03-30 11:48:18.054637,2023-03-30 11:48:57,2023-03-30 11:48:57
89,067850_1..N03R,20230330,1,118N,Cathedral Pkwy (110 St),2023-03-30 11:48:18.054637,2023-03-30 11:49:57,2023-03-30 11:49:57
90,067850_1..N03R,20230330,1,117N,116 St-Columbia University,2023-03-30 11:48:18.054637,2023-03-30 11:50:57,2023-03-30 11:50:57
91,067850_1..N03R,20230330,1,116N,125 St,2023-03-30 11:48:18.054637,2023-03-30 11:53:27,2023-03-30 11:53:27
92,067850_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 11:48:18.054637,2023-03-30 11:54:57,2023-03-30 11:54:57
93,067850_1..N03R,20230330,1,114N,145 St,2023-03-30 11:48:18.054637,2023-03-30 11:56:27,2023-03-30 11:56:27
94,067850_1..N03R,20230330,1,113N,157 St,2023-03-30 11:48:18.054637,2023-03-30 11:58:27,2023-03-30 11:58:27
95,067850_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:48:18.054637,2023-03-30 11:59:57,2023-03-30 11:59:57
96,067850_1..N03R,20230330,1,111N,181 St,2023-03-30 11:48:18.054637,2023-03-30 12:01:57,2023-03-30 12:01:57
97,067850_1..N03R,20230330,1,110N,191 St,2023-03-30 11:48:18.054637,2023-03-30 12:03:27,2023-03-30 12:03:27
98,067850_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:48:18.054637,2023-03-30 12:04:27,2023-03-30 12:04:27
99,067850_1..N03R,20230330,1,108N,207 St,2023-03-30 11:48:18.054637,2023-03-30 12:05:57,2023-03-30 12:05:57
100,067850_1..N03R,20230330,1,107N,215 St,2023-03-30 11:48:18.054637,2023-03-30 12:07:27,2023-03-30 12:07:27
101,067850_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:48:18.054637,2023-03-30 12:08:57,2023-03-30 12:08:57
102,067850_1..N03R,20230330,1,104N,231 St,2023-03-30 11:48:18.054637,2023-03-30 12:10:27,2023-03-30 12:10:27
103,067850_1..N03R,20230330,1,103N,238 St,2023-03-30 11:48:18.054637,2023-03-30 12:11:57,2023-03-30 12:14:57
104,067850_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:48:18.054637,2023-03-30 12:16:27,
105,067950_1..S03R,20230330,1,119S,103 St,2023-03-30 11:48:18.054637,2023-03-30 11:48:12,2023-03-30 11:48:12
106,067950_1..S03R,20230330,1,120S,96 St,2023-03-30 11:48:18.054637,2023-03-30 11:50:12,2023-03-30 11:50:12
107,067950_1..S03R,20230330,1,121S,86 St,2023-03-30 11:48:18.054637,2023-03-30 11:52:12,2023-03-30 11:52:12
108,067950_1..S03R,20230330,1,122S,79 St,2023-03-30 11:48:18.054637,2023-03-30 11:53:12,2023-03-30 11:53:12
109,067950_1..S03R,20230330,1,123S,72 St,2023-03-30 11:48:18.054637,2023-03-30 11:54:42,2023-03-30 11:54:42
110,067950_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 11:48:18.054637,2023-03-30 11:56:12,2023-03-30 11:56:12
111,067950_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 11:48:18.054637,2023-03-30 11:57:42,2023-03-30 11:57:42
112,067950_1..S03R,20230330,1,126S,50 St,2023-03-30 11:48:18.054637,2023-03-30 11:59:42,2023-03-30 11:59:42
113,067950_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 11:48:18.054637,2023-03-30 12:01:12,2023-03-30 12:01:12
114,067950_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 11:48:18.054637,2023-03-30 12:02:42,2023-03-30 12:02:42
115,067950_1..S03R,20230330,1,129S,28 St,2023-03-30 11:48:18.054637,2023-03-30 12:04:12,2023-03-30 12:04:12
116,067950_1..S03R,20230330,1,130S,23 St,2023-03-30 11:48:18.054637,2023-03-30 12:05:12,2023-03-30 12:05:12
117,067950_1..S03R,20230330,1,131S,18 St,2023-03-30 11:48:18.054637,2023-03-30 12:06:12,2023-03-30 12:06:12
118,067950_1..S03R,20230330,1,132S,14 St,2023-03-30 11:48:18.054637,2023-03-30 12:07:12,2023-03-30 12:07:12
119,067950_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 11:48:18.054637,2023-03-30 12:08:42,2023-03-30 12:08:42
120,067950_1..S03R,20230330,1,134S,Houston St,2023-03-30 11:48:18.054637,2023-03-30 12:10:12,2023-03-30 12:10:12
121,067950_1..S03R,20230330,1,135S,Canal St,2023-03-30 11:48:18.054637,2023-03-30 12:11:42,2023-03-30 12:11:42
122,067950_1..S03R,20230330,1,136S,Franklin St,2023-03-30 11:48:18.054637,2023-03-30 12:12:42,2023-03-30 12:12:42
123,067950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 11:48:18.054637,2023-03-30 12:14:12,2023-03-30 12:14:12
124,067950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:48:18.054637,2023-03-30 12:15:12,2023-03-30 12:15:12
125,067950_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:48:18.054637,2023-03-30 12:16:42,2023-03-30 12:16:42
126,067950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:48:18.054637,2023-03-30 12:18:12,
127,068350_1..N03R,20230330,1,122N,79 St,2023-03-30 11:48:18.054637,2023-03-30 11:47:56,2023-03-30 11:47:56
128,068350_1..N03R,20230330,1,121N,86 St,2023-03-30 11:48:18.054637,2023-03-30 11:48:56,2023-03-30 11:48:56
129,068350_1..N03R,20230330,1,120N,96 St,2023-03-30 11:48:18.054637,2023-03-30 11:50:56,2023-03-30 11:50:56
130,068350_1..N03R,20230330,1,119N,103 St,2023-03-30 11:48:18.054637,2023-03-30 11:52:26,2023-03-30 11:52:26
131,068350_1..N03R,20230330,1,118N,Cathedral Pkwy (110 St),2023-03-30 11:48:18.054637,2023-03-30 11:53:26,2023-03-30 11:53:26
132,068350_1..N03R,20230330,1,117N,116 St-Columbia University,2023-03-30 11:48:18.054637,2023-03-30 11:54:26,2023-03-30 11:54:26
133,068350_1..N03R,20230330,1,116N,125 St,2023-03-30 11:48:18.054637,2023-03-30 11:56:56,2023-03-30 11:56:56
134,068350_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 11:48:18.054637,2023-03-30 11:58:26,2023-03-30 11:58:26
135,068350_1..N03R,20230330,1,114N,145 St,2023-03-30 11:48:18.054637,2023-03-30 11:59:56,2023-03-30 11:59:56
136,068350_1..N03R,20230330,1,113N,157 St,2023-03-30 11:48:18.054637,2023-03-30 12:01:56,2023-03-30 12:01:56
137,068350_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:48:18.054637,2023-03-30 12:03:26,2023-03-30 12:03:26
138,068350_1..N03R,20230330,1,111N,181 St,2023-03-30 11:48:18.054637,2023-03-30 12:05:26,2023-03-30 12:05:26
139,068350_1..N03R,20230330,1,110N,191 St,2023-03-30 11:48:18.054637,2023-03-30 12:06:56,2023-03-30 12:06:56
140,068350_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:48:18.054637,2023-03-30 12:07:56,2023-03-30 12:07:56
141,068350_1..N03R,20230330,1,108N,207 St,2023-03-30 11:48:18.054637,2023-03-30 12:09:26,2023-03-30 12:09:26
142,068350_1..N03R,20230330,1,107N,215 St,2023-03-30 11:48:18.054637,2023-03-30 12:10:56,2023-03-30 12:10:56
143,068350_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:48:18.054637,2023-03-30 12:12:26,2023-03-30 12:12:26
144,068350_1..N03R,20230330,1,104N,231 St,2023-03-30 11:48:18.054637,2023-03-30 12:13:56,2023-03-30 12:13:56
145,068350_1..N03R,20230330,1,103N,238 St,2023-03-30 11:48:18.054637,2023-03-30 12:15:26,2023-03-30 12:17:56
146,068350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:48:18.054637,2023-03-30 12:19:26,
147,068550_1..S03R,20230330,1,116S,125 St,2023-03-30 11:48:18.054637,2023-03-30 11:48:08,2023-03-30 11:48:08
148,068550_1..S03R,20230330,1,117S,116 St-Columbia University,2023-03-30 11:48:18.054637,2023-03-30 11:50:38,2023-03-30 11:50:38
149,068550_1..S03R,20230330,1,118S,Cathedral Pkwy (110 St),2023-03-30 11:48:18.054637,2023-03-30 11:51:38,2023-03-30 11:51:38
150,068550_1..S03R,20230330,1,119S,103 St,2023-03-30 11:48:18.054637,2023-03-30 11:52:38,2023-03-30 11:52:38
151,068550_1..S03R,20230330,1,120S,96 St,2023-03-30 11:48:18.054637,2023-03-30 11:54:38,2023-03-30 11:54:38
152,068550_1..S03R,20230330,1,121S,86 St,2023-03-30 11:48:18.054637,2023-03-30 11:56:38,2023-03-30 11:56:38
153,068550_1..S03R,20230330,1,122S,79 St,2023-03-30 11:48:18.054637,2023-03-30 11:57:38,2023-03-30 11:57:38
154,068550_1..S03R,20230330,1,123S,72 St,2023-03-30 11:48:18.054637,2023-03-30 11:59:08,2023-03-30 11:59:08
155,068550_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 11:48:18.054637,2023-03-30 12:00:38,2023-03-30 12:00:38
156,068550_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 11:48:18.054637,2023-03-30 12:02:08,2023-03-30 12:02:08
157,068550_1..S03R,20230330,1,126S,50 St,2023-03-30 11:48:18.054637,2023-03-30 12:04:08,2023-03-30 12:04:08
158,068550_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 11:48:18.054637,2023-03-30 12:05:38,2023-03-30 12:05:38
159,068550_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 11:48:18.054637,2023-03-30 12:07:08,2023-03-30 12:07:08
160,068550_1..S03R,20230330,1,129S,28 St,2023-03-30 11:48:18.054637,2023-03-30 12:08:38,2023-03-30 12:08:38
161,068550_1..S03R,20230330,1,130S,23 St,2023-03-30 11:48:18.054637,2023-03-30 12:09:38,2023-03-30 12:09:38
162,068550_1..S03R,20230330,1,131S,18 St,2023-03-30 11:48:18.054637,2023-03-30 12:10:38,2023-03-30 12:10:38
163,068550_1..S03R,20230330,1,132S,14 St,2023-03-30 11:48:18.054637,2023-03-30 12:11:38,2023-03-30 12:11:38
164,068550_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 11:48:18.054637,2023-03-30 12:13:08,2023-03-30 12:13:08
165,068550_1..S03R,20230330,1,134S,Houston St,2023-03-30 11:48:18.054637,2023-03-30 12:14:38,2023-03-30 12:14:38
166,068550_1..S03R,20230330,1,135S,Canal St,2023-03-30 11:48:18.054637,2023-03-30 12:16:08,2023-03-30 12:16:08
167,068550_1..S03R,20230330,1,136S,Franklin St,2023-03-30 11:48:18.054637,2023-03-30 12:17:08,2023-03-30 12:17:08
168,068550_1..S03R,20230330,1,137S,Chambers St,2023-03-30 11:48:18.054637,2023-03-30 12:18:38,2023-03-30 12:18:38
169,068550_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:48:18.054637,2023-03-30 12:19:38,2023-03-30 12:19:38
170,068550_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:48:18.054637,2023-03-30 12:21:08,2023-03-30 12:21:08
171,068550_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:48:18.054637,2023-03-30 12:22:38,
172,068850_1..N03R,20230330,1,126N,50 St,2023-03-30 11:48:18.054637,2023-03-30 11:48:06,2023-03-30 11:48:06
173,068850_1..N03R,20230330,1,125N,59 St-Columbus Circle,2023-03-30 11:48:18.054637,2023-03-30 11:50:06,2023-03-30 11:50:06
174,068850_1..N03R,20230330,1,124N,66 St-Lincoln Center,2023-03-30 11:48:18.054637,2023-03-30 11:51:36,2023-03-30 11:51:36
175,068850_1..N03R,20230330,1,123N,72 St,2023-03-30 11:48:18.054637,2023-03-30 11:52:36,2023-03-30 11:52:36
176,068850_1..N03R,20230330,1,122N,79 St,2023-03-30 11:48:18.054637,2023-03-30 11:54:36,2023-03-30 11:54:36
177,068850_1..N03R,20230330,1,121N,86 St,2023-03-30 11:48:18.054637,2023-03-30 11:55:36,2023-03-30 11:55:36
178,068850_1..N03R,20230330,1,120N,96 St,2023-03-30 11:48:18.054637,2023-03-30 11:57:36,2023-03-30 11:57:36
179,068850_1..N03R,20230330,1,119N,103 St,2023-03-30 11:48:18.054637,2023-03-30 11:59:06,2023-03-30 11:59:06
180,068850_1..N03R,20230330,1,118N,Cathedral Pkwy (110 St),2023-03-30 11:48:18.054637,2023-03-30 12:00:06,2023-03-30 12:00:06
181,068850_1..N03R,20230330,1,117N,116 St-Columbia University,2023-03-30 11:48:18.054637,2023-03-30 12:01:06,2023-03-30 12:01:06
182,068850_1..N03R,20230330,1,116N,125 St,2023-03-30 11:48:18.054637,2023-03-30 12:03:36,2023-03-30 12:03:36
183,068850_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 11:48:18.054637,2023-03-30 12:05:06,2023-03-30 12:05:06
184,068850_1..N03R,20230330,1,114N,145 St,2023-03-30 11:48:18.054637,2023-03-30 12:06:36,2023-03-30 12:06:36
185,068850_1..N03R,20230330,1,113N,157 St,2023-03-30 11:48:18.054637,2023-03-30 12:08:36,2023-03-30 12:08:36
186,068850_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:48:18.054637,2023-03-30 12:10:06,2023-03-30 12:10:06
187,068850_1..N03R,20230330,1,111N,181 St,2023-03-30 11:48:18.054637,2023-03-30 12:12:06,2023-03-30 12:12:06
188,068850_1..N03R,20230330,1,110N,191 St,2023-03-30 11:48:18.054637,2023-03-30 12:13:36,2023-03-30 12:13:36
189,068850_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:48:18.054637,2023-03-30 12:14:36,2023-03-30 12:14:36
190,068850_1..N03R,20230330,1,108N,207 St,2023-03-30 11:48:18.054637,2023-03-30 12:16:06,2023-03-30 12:16:06
191,068850_1..N03R,20230330,1,107N,215 St,2023-03-30 11:48:18.054637,2023-03-30 12:17:36,2023-03-30 12:17:36
192,068850_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:48:18.054637,2023-03-30 12:19:06,2023-03-30 12:19:06
193,068850_1..N03R,20230330,1,104N,231 St,2023-03-30 11:48:18.054637,2023-03-30 12:20:36,2023-03-30 12:20:36
194,068850_1..N03R,20230330,1,103N,238 St,2023-03-30 11:48:18.054637,2023-03-30 12:22:06,2023-03-30 12:24:36
195,068850_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:48:18.054637,2023-03-30 12:26:06,
196,069150_1..S03R,20230330,1,113S,157 St,2023-03-30 11:48:18.054637,2023-03-30 11:48:01,2023-03-30 11:48:01
197,069150_1..S03R,20230330,1,114S,145 St,2023-03-30 11:48:18.054637,2023-03-30 11:50:01,2023-03-30 11:50:01
198,069150_1..S03R,20230330,1,115S,137 St-City College,2023-03-30 11:48:18.054637,2023-03-30 11:51:31,2023-03-30 11:52:31
199,069150_1..S03R,20230330,1,116S,125 St,2023-03-30 11:48:18.054637,2023-03-30 11:54:01,2023-03-30 11:54:01
200,069150_1..S03R,20230330,1,117S,116 St-Columbia University,2023-03-30 11:48:18.054637,2023-03-30 11:56:31,2023-03-30 11:56:31
201,069150_1..S03R,20230330,1,118S,Cathedral Pkwy (110 St),2023-03-30 11:48:18.054637,2023-03-30 11:57:31,2023-03-30 11:57:31
202,069150_1..S03R,20230330,1,119S,103 St,2023-03-30 11:48:18.054637,2023-03-30 11:58:31,2023-03-30 11:58:31
203,069150_1..S03R,20230330,1,120S,96 St,2023-03-30 11:48:18.054637,2023-03-30 12:00:31,2023-03-30 12:00:31
204,069150_1..S03R,20230330,1,121S,86 St,2023-03-30 11:48:18.054637,2023-03-30 12:02:31,2023-03-30 12:02:31
