,trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
27,066150_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:46:17.726928,2023-03-30 11:55:25,2023-03-30 11:55:25
28,066150_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:46:17.726928,2023-03-30 11:56:55,2023-03-30 11:56:55
29,066150_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:46:17.726928,2023-03-30 11:58:25,
30,066350_1..N03R,20230330,1,111N,181 St,2023-03-30 11:46:17.726928,2023-03-30 11:46:01,2023-03-30 11:46:01
31,066350_1..N03R,20230330,1,110N,191 St,2023-03-30 11:46:17.726928,2023-03-30 11:47:31,2023-03-30 11:47:31
32,066350_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:46:17.726928,2023-03-30 11:48:31,2023-03-30 11:48:31
33,066350_1..N03R,20230330,1,108N,207 St,2023-03-30 11:46:17.726928,2023-03-30 11:50:01,2023-03-30 11:50:01
34,066350_1..N03R,20230330,1,107N,215 St,2023-03-30 11:46:17.726928,2023-03-30 11:51:31,2023-03-30 11:51:31
35,066350_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:46:17.726928,2023-03-30 11:53:01,2023-03-30 11:53:01
36,066350_1..N03R,20230330,1,104N,231 St,2023-03-30 11:46:17.726928,2023-03-30 11:54:31,2023-03-30 11:54:31
37,066350_1..N03R,20230330,1,103N,238 St,2023-03-30 11:46:17.726928,2023-03-30 11:56:01,2023-03-30 11:58:31
38,066350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:46:17.726928,2023-03-30 12:00:01,
39,066750_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 11:46:17.726928,2023-03-30 11:46:10,2023-03-30 11:46:10
40,066750_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 11:46:17.726928,2023-03-30 11:47:40,2023-03-30 11:47:40
41,066750_1..S03R,20230330,1,126S,50 St,2023-03-30 11:46:17.726928,2023-03-30 11:49:40,2023-03-30 11:49:40
42,066750_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 11:46:17.726928,2023-03-30 11:51:10,2023-03-30 11:51:10
43,066750_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 11:46:17.726928,2023-03-30 11:52:40,2023-03-30 11:52:40
44,066750_1..S03R,20230330,1,129S,28 St,2023-03-30 11:46:17.726928,2023-03-30 11:54:10,2023-03-30 11:54:10
45,066750_1..S03R,20230330,1,130S,23 St,2023-03-30 11:46:17.726928,2023-03-30 11:55:10,2023-03-30 11:55:10
46,066750_1..S03R,20230330,1,131S,18 St,2023-03-30 11:46:17.726928,2023-03-30 11:56:10,2023-03-30 11:56:10
47,066750_1..S03R,20230330,1,132S,14 St,2023-03-30 11:46:17.726928,2023-03-30 11:57:10,2023-03-30 11:57:10
48,066750_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 11:46:17.726928,2023-03-30 11:58:40,2023-03-30 11:58:40
49,066750_1..S03R,20230330,1,134S,Houston St,2023-03-30 11:46:17.726928,2023-03-30 12:00:10,2023-03-30 12:00:10
50,066750_1..S03R,20230330,1,135S,Canal St,2023-03-30 11:46:17.726928,2023-03-30 12:01:40,2023-03-30 12:01:40
51,066750_1..S03R,20230330,1,136S,Franklin St,2023-03-30 11:46:17.726928,2023-03-30 12:02:40,2023-03-30 12:02:40
52,066750_1..S03R,20230330,1,137S,Chambers St,2023-03-30 11:46:17.726928,2023-03-30 12:04:10,2023-03-30 12:04:10
53,066750_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:46:17.726928,2023-03-30 12:05:10,2023-03-30 12:05:10
54,066750_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:46:17.726928,2023-03-30 12:06:40,2023-03-30 12:06:40
55,066750_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:46:17.726928,2023-03-30 12:08:10,
56,066850_1..N03R,20230330,1,114N,145 St,2023-03-30 11:46:17.726928,2023-03-30 11:47:24,2023-03-30 11:47:24
57,066850_1..N03R,20230330,1,113N,157 St,2023-03-30 11:46:17.726928,2023-03-30 11:49:24,2023-03-30 11:49:24
58,066850_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:46:17.726928,2023-03-30 11:50:54,2023-03-30 11:50:54
59,066850_1..N03R,20230330,1,111N,181 St,2023-03-30 11:46:17.726928,2023-03-30 11:52:54,2023-03-30 11:52:54
60,066850_1..N03R,20230330,1,110N,191 St,2023-03-30 11:46:17.726928,2023-03-30 11:54:24,2023-03-30 11:54:24
61,066850_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:46:17.726928,2023-03-30 11:55:24,2023-03-30 11:55:24
62,066850_1..N03R,20230330,1,108N,207 St,2023-03-30 11:46:17.726928,2023-03-30 11:56:54,2023-03-30 11:56:54
63,066850_1..N03R,20230330,1,107N,215 St,2023-03-30 11:46:17.726928,2023-03-30 11:58:24,2023-03-30 11:58:24
64,066850_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:46:17.726928,2023-03-30 11:59:54,2023-03-30 11:59:54
65,066850_1..N03R,20230330,1,104N,231 St,2023-03-30 11:46:17.726928,2023-03-30 12:01:24,2023-03-30 12:01:24
66,066850_1..N03R,20230330,1,103N,238 St,2023-03-30 11:46:17.726928,2023-03-30 12:02:54,2023-03-30 12:05:24
67,066850_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:46:17.726928,2023-03-30 12:06:54,
68,067350_1..S03R,20230330,1,123S,72 St,2023-03-30 11:46:17.726928,2023-03-30 11:47:08,2023-03-30 11:47:08
69,067350_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 11:46:17.726928,2023-03-30 11:48:38,2023-03-30 11:48:38
70,067350_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 11:46:17.726928,2023-03-30 11:50:08,2023-03-30 11:50:08
71,067350_1..S03R,20230330,1,126S,50 St,2023-03-30 11:46:17.726928,2023-03-30 11:52:08,2023-03-30 11:52:08
72,067350_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 11:46:17.726928,2023-03-30 11:53:38,2023-03-30 11:53:38
73,067350_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 11:46:17.726928,2023-03-30 11:55:08,2023-03-30 11:55:08
74,067350_1..S03R,20230330,1,129S,28 St,2023-03-30 11:46:17.726928,2023-03-30 11:56:38,2023-03-30 11:56:38
75,067350_1..S03R,20230330,1,130S,23 St,2023-03-30 11:46:17.726928,2023-03-30 11:57:38,2023-03-30 11:57:38
76,067350_1..S03R,20230330,1,131S,18 St,2023-03-30 11:46:17.726928,2023-03-30 11:58:38,2023-03-30 11:58:38
77,067350_1..S03R,20230330,1,132S,14 St,2023-03-30 11:46:17.726928,2023-03-30 11:59:38,2023-03-30 11:59:38
78,067350_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 11:46:17.726928,2023-03-30 12:01:08,2023-03-30 12:01:08
79,067350_1..S03R,20230330,1,134S,Houston St,2023-03-30 11:46:17.726928,2023-03-30 12:02:38,2023-03-30 12:02:38
80,067350_1..S03R,20230330,1,135S,Canal St,2023-03-30 11:46:17.726928,2023-03-30 12:04:08,2023-03-30 12:04:08
81,067350_1..S03R,20230330,1,136S,Franklin St,2023-03-30 11:46:17.726928,2023-03-30 12:05:08,2023-03-30 12:05:08
82,067350_1..S03R,20230330,1,137S,Chambers St,2023-03-30 11:46:17.726928,2023-03-30 12:06:38,2023-03-30 12:06:38
83,067350_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:46:17.726928,2023-03-30 12:07:38,2023-03-30 12:07:38
84,067350_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:46:17.726928,2023-03-30 12:09:08,2023-03-30 12:09:08
85,067350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:46:17.726928,2023-03-30 12:10:38,
86,067350_1..N03R,20230330,1,116N,125 St,2023-03-30 11:46:17.726928,2023-03-30 11:46:13,2023-03-30 11:46:13
87,067350_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 11:46:17.726928,2023-03-30 11:47:43,2023-03-30 11:47:43
88,067350_1..N03R,20230330,1,114N,145 St,2023-03-30 11:46:17.726928,2023-03-30 11:49:13,2023-03-30 11:49:13
89,067350_1..N03R,20230330,1,113N,157 St,2023-03-30 11:46:17.726928,2023-03-30 11:51:13,2023-03-30 11:51:13
90,067350_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:46:17.726928,2023-03-30 11:52:43,2023-03-30 11:52:43
91,067350_1..N03R,20230330,1,111N,181 St,2023-03-30 11:46:17.726928,2023-03-30 11:54:43,2023-03-30 11:54:43
92,067350_1..N03R,20230330,1,110N,191 St,2023-03-30 11:46:17.726928,2023-03-30 11:56:13,2023-03-30 11:56:13
93,067350_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:46:17.726928,2023-03-30 11:57:13,2023-03-30 11:57:13
94,067350_1..N03R,20230330,1,108N,207 St,2023-03-30 11:46:17.726928,2023-03-30 11:58:43,2023-03-30 11:58:43
95,067350_1..N03R,20230330,1,107N,215 St,2023-03-30 11:46:17.726928,2023-03-30 12:00:13,2023-03-30 12:00:13
96,067350_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:46:17.726928,2023-03-30 12:01:43,2023-03-30 12:01:43
97,067350_1..N03R,20230330,1,104N,231 St,2023-03-30 11:46:17.726928,2023-03-30 12:03:13,2023-03-30 12:03:13
98,067350_1..N03R,20230330,1,103N,238 St,2023-03-30 11:46:17.726928,2023-03-30 12:04:43,2023-03-30 12:07:13
99,067350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:46:17.726928,2023-03-30 12:08:43,
100,067850_1..N03R,20230330,1,120N,96 St,2023-03-30 11:46:17.726928,2023-03-30 11:47:47,2023-03-30 11:47:47
101,067850_1..N03R,20230330,1,119N,103 St,2023-03-30 11:46:17.726928,2023-03-30 11:49:17,2023-03-30 11:49:17
102,067850_1..N03R,20230330,1,118N,Cathedral Pkwy (110 St),2023-03-30 11:46:17.726928,2023-03-30 11:50:17,2023-03-30 11:50:17
103,067850_1..N03R,20230330,1,117N,116 St-Columbia University,2023-03-30 11:46:17.726928,2023-03-30 11:51:17,2023-03-30 11:51:17
104,067850_1..N03R,20230330,1,116N,125 St,2023-03-30 11:46:17.726928,2023-03-30 11:53:47,2023-03-30 11:53:47
105,067850_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 11:46:17.726928,2023-03-30 11:55:17,2023-03-30 11:55:17
106,067850_1..N03R,20230330,1,114N,145 St,2023-03-30 11:46:17.726928,2023-03-30 11:56:47,2023-03-30 11:56:47
107,067850_1..N03R,20230330,1,113N,157 St,2023-03-30 11:46:17.726928,2023-03-30 11:58:47,2023-03-30 11:58:47
108,067850_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:46:17.726928,2023-03-30 12:00:17,2023-03-30 12:00:17
109,067850_1..N03R,20230330,1,111N,181 St,2023-03-30 11:46:17.726928,2023-03-30 12:02:17,2023-03-30 12:02:17
110,067850_1..N03R,20230330,1,110N,191 St,2023-03-30 11:46:17.726928,2023-03-30 12:03:47,2023-03-30 12:03:47
111,067850_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:46:17.726928,2023-03-30 12:04:47,2023-03-30 12:04:47
112,067850_1..N03R,20230330,1,108N,207 St,2023-03-30 11:46:17.726928,2023-03-30 12:06:17,2023-03-30 12:06:17
113,067850_1..N03R,20230330,1,107N,215 St,2023-03-30 11:46:17.726928,2023-03-30 12:07:47,2023-03-30 12:07:47
114,067850_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:46:17.726928,2023-03-30 12:09:17,2023-03-30 12:09:17
115,067850_1..N03R,20230330,1,104N,231 St,2023-03-30 11:46:17.726928,2023-03-30 12:10:47,2023-03-30 12:10:47
116,067850_1..N03R,20230330,1,103N,238 St,2023-03-30 11:46:17.726928,2023-03-30 12:12:17,2023-03-30 12:15:17
117,067850_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:46:17.726928,2023-03-30 12:16:47,
118,067950_1..S03R,20230330,1,118S,Cathedral Pkwy (110 St),2023-03-30 11:46:17.726928,2023-03-30 11:46:48,2023-03-30 11:46:48
119,067950_1..S03R,20230330,1,119S,103 St,2023-03-30 11:46:17.726928,2023-03-30 11:47:48,2023-03-30 11:47:48
120,067950_1..S03R,20230330,1,120S,96 St,2023-03-30 11:46:17.726928,2023-03-30 11:49:48,2023-03-30 11:49:48
121,067950_1..S03R,20230330,1,121S,86 St,2023-03-30 11:46:17.726928,2023-03-30 11:51:48,2023-03-30 11:51:48
122,067950_1..S03R,20230330,1,122S,79 St,2023-03-30 11:46:17.726928,2023-03-30 11:52:48,2023-03-30 11:52:48
123,067950_1..S03R,20230330,1,123S,72 St,2023-03-30 11:46:17.726928,2023-03-30 11:54:18,2023-03-30 11:54:18
124,067950_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 11:46:17.726928,2023-03-30 11:55:48,2023-03-30 11:55:48
125,067950_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 11:46:17.726928,2023-03-30 11:57:18,2023-03-30 11:57:18
126,067950_1..S03R,20230330,1,126S,50 St,2023-03-30 11:46:17.726928,2023-03-30 11:59:18,2023-03-30 11:59:18
127,067950_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 11:46:17.726928,2023-03-30 12:00:48,2023-03-30 12:00:48
128,067950_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 11:46:17.726928,2023-03-30 12:02:18,2023-03-30 12:02:18
129,067950_1..S03R,20230330,1,129S,28 St,2023-03-30 11:46:17.726928,2023-03-30 12:03:48,2023-03-30 12:03:48
130,067950_1..S03R,20230330,1,130S,23 St,2023-03-30 11:46:17.726928,2023-03-30 12:04:48,2023-03-30 12:04:48
131,067950_1..S03R,20230330,1,131S,18 St,2023-03-30 11:46:17.726928,2023-03-30 12:05:48,2023-03-30 12:05:48
132,067950_1..S03R,20230330,1,132S,14 St,2023-03-30 11:46:17.726928,2023-03-30 12:06:48,2023-03-30 12:06:48
133,067950_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 11:46:17.726928,2023-03-30 12:08:18,2023-03-30 12:08:18
134,067950_1..S03R,20230330,1,134S,Houston St,2023-03-30 11:46:17.726928,2023-03-30 12:09:48,2023-03-30 12:09:48
135,067950_1..S03R,20230330,1,135S,Canal St,2023-03-30 11:46:17.726928,2023-03-30 12:11:18,2023-03-30 12:11:18
136,067950_1..S03R,20230330,1,136S,Franklin St,2023-03-30 11:46:17.726928,2023-03-30 12:12:18,2023-03-30 12:12:18
137,067950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 11:46:17.726928,2023-03-30 12:13:48,2023-03-30 12:13:48
138,067950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:46:17.726928,2023-03-30 12:14:48,2023-03-30 12:14:48
139,067950_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:46:17.726928,2023-03-30 12:16:18,2023-03-30 12:16:18
140,067950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:46:17.726928,2023-03-30 12:17:48,
141,068350_1..N03R,20230330,1,123N,72 St,2023-03-30 11:46:17.726928,2023-03-30 11:46:28,2023-03-30 11:46:28
142,068350_1..N03R,20230330,1,122N,79 St,2023-03-30 11:46:17.726928,2023-03-30 11:48:28,2023-03-30 11:48:28
143,068350_1..N03R,20230330,1,121N,86 St,2023-03-30 11:46:17.726928,2023-03-30 11:49:28,2023-03-30 11:49:28
144,068350_1..N03R,20230330,1,120N,96 St,2023-03-30 11:46:17.726928,2023-03-30 11:51:28,2023-03-30 11:51:28
145,068350_1..N03R,20230330,1,119N,103 St,2023-03-30 11:46:17.726928,2023-03-30 11:52:58,2023-03-30 11:52:58
146,068350_1..N03R,20230330,1,118N,Cathedral Pkwy (110 St),2023-03-30 11:46:17.726928,2023-03-30 11:53:58,2023-03-30 11:53:58
147,068350_1..N03R,20230330,1,117N,116 St-Columbia University,2023-03-30 11:46:17.726928,2023-03-30 11:54:58,2023-03-30 11:54:58
148,068350_1..N03R,20230330,1,116N,125 St,2023-03-30 11:46:17.726928,2023-03-30 11:57:28,2023-03-30 11:57:28
149,068350_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 11:46:17.726928,2023-03-30 11:58:58,2023-03-30 11:58:58
150,068350_1..N03R,20230330,1,114N,145 St,2023-03-30 11:46:17.726928,2023-03-30 12:00:28,2023-03-30 12:00:28
151,068350_1..N03R,20230330,1,113N,157 St,2023-03-30 11:46:17.726928,2023-03-30 12:02:28,2023-03-30 12:02:28
152,068350_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:46:17.726928,2023-03-30 12:03:58,2023-03-30 12:03:58
153,068350_1..N03R,20230330,1,111N,181 St,2023-03-30 11:46:17.726928,2023-03-30 12:05:58,2023-03-30 12:05:58
154,068350_1..N03R,20230330,1,110N,191 St,2023-03-30 11:46:17.726928,2023-03-30 12:07:28,2023-03-30 12:07:28
155,068350_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 11:46:17.726928,2023-03-30 12:08:28,2023-03-30 12:08:28
156,068350_1..N03R,20230330,1,108N,207 St,2023-03-30 11:46:17.726928,2023-03-30 12:09:58,2023-03-30 12:09:58
157,068350_1..N03R,20230330,1,107N,215 St,2023-03-30 11:46:17.726928,2023-03-30 12:11:28,2023-03-30 12:11:28
158,068350_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 11:46:17.726928,2023-03-30 12:12:58,2023-03-30 12:12:58
159,068350_1..N03R,20230330,1,104N,231 St,2023-03-30 11:46:17.726928,2023-03-30 12:14:28,2023-03-30 12:14:28
160,068350_1..N03R,20230330,1,103N,238 St,2023-03-30 11:46:17.726928,2023-03-30 12:15:58,2023-03-30 12:18:28
161,068350_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 11:46:17.726928,2023-03-30 12:19:58,
162,068550_1..S03R,20230330,1,115S,137 St-City College,2023-03-30 11:46:17.726928,2023-03-30 11:45:13,2023-03-30 11:46:13
163,068550_1..S03R,20230330,1,116S,125 St,2023-03-30 11:46:17.726928,2023-03-30 11:47:43,2023-03-30 11:47:43
164,068550_1..S03R,20230330,1,117S,116 St-Columbia University,2023-03-30 11:46:17.726928,2023-03-30 11:50:13,2023-03-30 11:50:13
165,068550_1..S03R,20230330,1,118S,Cathedral Pkwy (110 St),2023-03-30 11:46:17.726928,2023-03-30 11:51:13,2023-03-30 11:51:13
166,068550_1..S03R,20230330,1,119S,103 St,2023-03-30 11:46:17.726928,2023-03-30 11:52:13,2023-03-30 11:52:13
167,068550_1..S03R,20230330,1,120S,96 St,2023-03-30 11:46:17.726928,2023-03-30 11:54:13,2023-03-30 11:54:13
168,068550_1..S03R,20230330,1,121S,86 St,2023-03-30 11:46:17.726928,2023-03-30 11:56:13,2023-03-30 11:56:13
169,068550_1..S03R,20230330,1,122S,79 St,2023-03-30 11:46:17.726928,2023-03-30 11:57:13,2023-03-30 11:57:13
170,068550_1..S03R,20230330,1,123S,72 St,2023-03-30 11:46:17.726928,2023-03-30 11:58:43,2023-03-30 11:58:43
171,068550_1..S03R,20230330,1,124S,66 St-Lincoln Center,2023-03-30 11:46:17.726928,2023-03-30 12:00:13,2023-03-30 12:00:13
172,068550_1..S03R,20230330,1,125S,59 St-Columbus Circle,2023-03-30 11:46:17.726928,2023-03-30 12:01:43,2023-03-30 12:01:43
173,068550_1..S03R,20230330,1,126S,50 St,2023-03-30 11:46:17.726928,2023-03-30 12:03:43,2023-03-30 12:03:43
174,068550_1..S03R,20230330,1,127S,Times Sq-42 St,2023-03-30 11:46:17.726928,2023-03-30 12:05:13,2023-03-30 12:05:13
175,068550_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 11:46:17.726928,2023-03-30 12:06:43,2023-03-30 12:06:43
176,068550_1..S03R,20230330,1,129S,28 St,2023-03-30 11:46:17.726928,2023-03-30 12:08:13,2023-03-30 12:08:13
177,068550_1..S03R,20230330,1,130S,23 St,2023-03-30 11:46:17.726928,2023-03-30 12:09:13,2023-03-30 12:09:13
178,068550_1..S03R,20230330,1,131S,18 St,2023-03-30 11:46:17.726928,2023-03-30 12:10:13,2023-03-30 12:10:13
179,068550_1..S03R,20230330,1,132S,14 St,2023-03-30 11:46:17.726928,2023-03-30 12:11:13,2023-03-30 12:11:13
180,068550_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 11:46:17.726928,2023-03-30 12:12:43,2023-03-30 12:12:43
181,068550_1..S03R,20230330,1,134S,Houston St,2023-03-30 11:46:17.726928,2023-03-30 12:14:13,2023-03-30 12:14:13
182,068550_1..S03R,20230330,1,135S,Canal St,2023-03-30 11:46:17.726928,2023-03-30 12:15:43,2023-03-30 12:15:43
183,068550_1..S03R,20230330,1,136S,Franklin St,2023-03-30 11:46:17.726928,2023-03-30 12:16:43,2023-03-30 12:16:43
184,068550_1..S03R,20230330,1,137S,Chambers St,2023-03-30 11:46:17.726928,2023-03-30 12:18:13,2023-03-30 12:18:13
185,068550_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 11:46:17.726928,2023-03-30 12:19:13,2023-03-30 12:19:13
186,068550_1..S03R,20230330,1,139S,Rector St,2023-03-30 11:46:17.726928,2023-03-30 12:20:43,2023-03-30 12:20:43
187,068550_1..S03R,20230330,1,142S,South Ferry,2023-03-30 11:46:17.726928,2023-03-30 12:22:13,
188,068850_1..N03R,20230330,1,127N,Times Sq-42 St,2023-03-30 11:46:17.726928,2023-03-30 11:45:58,2023-03-30 11:45:58
189,068850_1..N03R,20230330,1,126N,50 St,2023-03-30 11:46:17.726928,2023-03-30 11:47:28,2023-03-30 11:47:28
190,068850_1..N03R,20230330,1,125N,59 St-Columbus Circle,2023-03-30 11:46:17.726928,2023-03-30 11:49:28,2023-03-30 11:49:28
191,068850_1..N03R,20230330,1,124N,66 St-Lincoln Center,2023-03-30 11:46:17.726928,2023-03-30 11:50:58,2023-03-30 11:50:58
192,068850_1..N03R,20230330,1,123N,72 St,2023-03-30 11:46:17.726928,2023-03-30 11:51:58,2023-03-30 11:51:58
193,068850_1..N03R,20230330,1,122N,79 St,2023-03-30 11:46:17.726928,2023-03-30 11:53:58,2023-03-30 11:53:58
194,068850_1..N03R,20230330,1,121N,86 St,2023-03-30 11:46:17.726928,2023-03-30 11:54:58,2023-03-30 11:54:58
195,068850_1..N03R,20230330,1,120N,96 St,2023-03-30 11:46:17.726928,2023-03-30 11:56:58,2023-03-30 11:56:58
196,068850_1..N03R,20230330,1,119N,103 St,2023-03-30 11:46:17.726928,2023-03-30 11:58:28,2023-03-30 11:58:28
197,068850_1..N03R,20230330,1,118N,Cathedral Pkwy (110 St),2023-03-30 11:46:17.726928,2023-03-30 11:59:28,2023-03-30 11:59:28
198,068850_1..N03R,20230330,1,117N,116 St-Columbia University,2023-03-30 11:46:17.726928,2023-03-30 12:00:28,2023-03-30 12:00:28
199,068850_1..N03R,20230330,1,116N,125 St,2023-03-30 11:46:17.726928,2023-03-30 12:02:58,2023-03-30 12:02:58
200,068850_1..N03R,20230330,1,115N,137 St-City College,2023-03-30 11:46:17.726928,2023-03-30 12:04:28,2023-03-30 12:04:28
201,068850_1..N03R,20230330,1,114N,145 St,2023-03-30 11:46:17.726928,2023-03-30 12:05:58,2023-03-30 12:05:58
202,068850_1..N03R,20230330,1,113N,157 St,2023-03-30 11:46:17.726928,2023-03-30 12:07:58,2023-03-30 12:07:58
203,068850_1..N03R,20230330,1,112N,168 St-Washington Hts,2023-03-30 11:46:17.726928,2023-03-30 12:09:28,2023-03-30 12:09:28
204,068850_1..N03R,20230330,1,111N,181 St,2023-03-30 11:46:17.726928,2023-03-30 12:11:28,2023-03-30 12:11:28
